0,1,2,3,4,5,6,7,8,9,true label,f(x)
0.001260438,0.000259559,0.004350946,0.018779257,0.003744949,0.112008378,0.804720938,0.00014109,0.050111424,0.004623054000000001,6,6
0.014640825,5.37e-07,5.36e-05,2.22e-05,0.007906433000000001,0.0009231689999999999,0.972689331,1.57e-05,0.000748957,0.0029991009999999997,6,6
0.000362124,2.8499999999999998e-05,0.001476887,0.032114066000000004,3.8900000000000004e-05,0.957300842,0.002123768,0.0005540780000000001,0.005705819,0.000295046,5,5
0.000835302,9.2e-05,0.000674039,0.00116539,0.711704552,0.0024551020000000002,0.0026259340000000003,0.06413833099999999,0.005988034000000001,0.210321277,4,4
0.9985269309999999,2.85e-08,0.00024697200000000003,8.8e-05,5.93e-05,0.000355471,0.00018994099999999998,1.17e-05,0.000327685,0.000194007,0,0
0.002398016,0.000927103,0.01399358,0.006614846999999999,0.016926568,0.0007587789999999999,4.1700000000000004e-05,0.875190735,0.001403693,0.081745021,7,7
0.001491701,8.77e-06,9.209999999999999e-05,3.41e-05,0.979392767,0.000337706,0.000226666,0.003415896,0.000307095,0.01469328,4,4
0.9973645809999999,1.82e-06,0.000663871,0.000289016,5.59e-05,0.000753659,0.000158292,0.000138657,0.000300507,0.000273762,0,0
0.0020582929999999997,0.6843987109999999,0.033012461,0.044499370999999996,0.005957970999999999,0.059356306,0.04608899,0.036796406000000004,0.080265664,0.007565856,1,1
7.730000000000001e-05,6.45e-06,0.002137806,0.9874748590000001,3.82e-05,0.004683163,0.000106623,0.0009976689999999999,0.002559465,0.001918384,3,3
0.0010341410000000001,0.8862500190000001,0.013343572,0.0069601409999999996,0.005328556,0.004145138,0.010601082,0.038694158,0.021733202000000004,0.011910084,1,1
4.24e-05,2.91e-06,0.001019818,0.987915277,3.52e-05,0.008404053,7.670000000000001e-05,0.000195007,0.001180913,0.001127693,3,3
0.30969947600000003,0.000273873,0.024071185,0.000278915,0.6285209660000001,0.001730323,0.033827983,0.00024873,0.000262119,0.001086418,4,4
0.000667158,0.00160821,0.013045376000000001,0.006115786999999999,0.00071508,0.00066726,4.7799999999999996e-05,0.9695846440000001,0.004822941,0.002725724,7,7
4.71e-05,1.75e-06,0.996578634,0.001991905,5.39e-06,1.05e-05,9.35e-06,0.000318716,0.000953695,8.290000000000001e-05,2,2
0.00032780300000000005,0.000628422,0.118313745,0.021145936,0.001529529,0.000136268,5.379999999999999e-05,0.8474854829999999,0.004673823,0.005705188000000001,7,7
0.00244214,0.8239347340000001,0.007923045,0.017857365,0.0024591820000000003,0.03399444,0.018522136,0.04510499900000001,0.038267221000000004,0.009494714,1,1
0.011032396000000002,0.00837596,0.76689893,0.104446419,0.0018510360000000001,0.006965674,0.0069046609999999994,0.008831289,0.07993671299999999,0.004756941,2,2
0.006319569000000001,0.672344625,0.019639267,0.022636213999999998,0.007145265,0.0413341,0.128583223,0.036846049,0.051770512000000005,0.013381131999999999,1,1
0.000772109,0.927404463,0.01965099,0.002479221,0.005294815,0.004862232,0.008025781999999999,0.014392634,0.013225006000000001,0.0038928229999999997,1,1
0.000569559,0.006474661,0.18875251699999998,0.03994197,0.01088951,0.000552104,0.000136929,0.6938366290000001,0.028727081,0.030119047000000003,7,7
0.004447416,0.000107148,0.00021736,0.000127155,0.8367145659999999,0.000855836,0.010954988,0.0008232339999999999,0.0030417129999999997,0.142710656,4,4
0.001542085,0.119307809,0.807814598,0.020141858999999998,0.018884636,0.005743105,0.015062101999999999,0.004691214,0.006473326,0.000339249,2,2
3.39e-05,7.049999999999999e-05,0.014031666000000002,0.976152241,1.75e-05,0.002232459,0.0037773909999999997,0.000129057,0.003014812,0.000540441,3,3
2.27e-05,6.28e-07,2.36e-05,0.017687991,1.22e-06,0.977593064,0.000454872,4.75e-06,0.004194679000000001,1.65e-05,5,5
0.00043373800000000003,0.745139778,0.03459068,0.034227747,0.010824925,0.018970228999999998,0.012712467,0.049426239000000004,0.049883906,0.043790317999999995,1,1
0.00035863400000000004,0.000263361,0.9877876640000001,0.002038542,0.000448335,0.000223687,0.000279784,0.00018873099999999998,0.00790492,0.000506288,2,2
0.009960079,0.00010653899999999999,0.00080585,0.0023819,0.6851592059999999,0.008325915,0.0026659979999999997,0.069315337,0.015415913,0.205863267,4,4
0.008105761,9.16e-06,0.001630035,0.000163216,0.9385665059999999,0.000300723,0.001861499,0.000432463,0.000742806,0.048187915,4,4
0.033451445,0.000419825,0.00134862,0.006530293,0.0035221370000000003,0.025556172999999998,0.891516328,0.000668506,0.028669335,0.008317362,6,6
0.000315355,3.26e-06,0.001131848,0.952344537,8.609999999999999e-05,0.037451774,3.2200000000000003e-05,0.00011731799999999999,0.008291514,0.000226182,3,3
0.000214986,4.94e-07,3.04e-05,0.008074044,2.8000000000000003e-05,0.9903174640000001,8.66e-05,1.87e-05,0.001150067,7.92e-05,5,5
0.0010255519999999999,2.3e-06,0.000126613,0.012854942,4.39e-05,0.974641621,0.006286443,4.45e-05,0.004558609,0.000415459,5,5
0.095661648,3.2e-05,0.007823537,0.009384396,0.000494759,0.054596469,0.8183283809999999,9.21e-06,0.013221133000000001,0.000448473,6,6
0.9119418859999999,0.00041975,0.016814581999999998,0.002005309,0.0006805060000000001,0.01184225,0.025795929,0.003954282,0.023049289,0.003496182,0,0
0.004311809000000001,3.06e-06,5.68e-05,2.47e-05,0.982256949,0.000891034,0.002737693,0.001496336,0.000144383,0.008077214000000001,4,4
0.002395346,0.8185362820000001,0.020377107,0.005259759,0.013387416000000001,0.006363211,0.029936900000000002,0.051252887000000004,0.041336685,0.011154446,1,1
0.006319075,1.4300000000000002e-05,0.0026444959999999997,0.0027651670000000002,0.025980281,0.000720198,0.00018684599999999998,0.021755574,0.008631923,0.930982113,9,9
0.006847988,0.000477247,0.000928895,0.004203777,0.005035053,0.9581395979999999,0.007715895,0.003058698,0.008809357,0.00478353,5,5
0.000108884,1.01e-05,0.00023723,0.002951739,0.000219075,0.000178828,6.2e-06,0.993376672,4.59e-05,0.0028654109999999996,7,7
0.000208021,5.59e-05,0.038329627000000005,0.00628412,7.56e-05,0.000648893,0.000187248,0.000144688,0.9534652229999999,0.000600682,8,8
0.0066000780000000005,0.00480203,0.005649916,0.017448455,0.041005161,0.24476774,0.024788661,0.008286504,0.32733666899999997,0.319314808,9,8
0.0005993719999999999,0.00042780300000000004,0.012986188999999999,0.8971086140000001,0.0007034480000000001,0.0065910230000000005,7.209999999999999e-05,0.001733833,0.066167429,0.01361013,3,3
0.000160326,6.890000000000001e-05,0.008008548,0.002180607,0.003502129,5.3200000000000006e-05,1.1900000000000001e-05,0.98185879,0.003720723,0.00043489099999999997,7,7
0.005957685999999999,0.050751105,0.011700308000000001,0.041471008,0.430679321,0.07082706700000001,0.043290585,0.107348278,0.1128181,0.12515664099999999,4,4
0.062679581,7.37e-05,0.008759583,0.001124608,0.00206769,0.00505326,0.9157754779999999,7.240000000000001e-05,0.0029257890000000003,0.001467869,6,6
0.011065218,0.00014885,0.001942841,0.002619212,0.7186201809999999,0.007273775,0.0036750629999999997,0.043641190999999996,0.005176797,0.205836922,4,4
0.000372625,0.00016872099999999999,0.01554702,0.938993692,2.9999999999999997e-05,0.01180226,0.000165718,0.00037585,0.031836856000000004,0.000707249,3,3
0.9920836690000001,1.62e-06,0.0016133270000000001,0.001106597,6.59e-05,0.0033289829999999998,0.000143163,0.000104006,0.000992972,0.000559793,0,0
0.0018578579999999998,5.38e-06,0.002719645,0.00280016,8.53e-05,0.000461702,1.9e-05,0.9905467029999999,0.00013552,0.001368734,7,7
0.999092102,4.4000000000000004e-08,0.00015658,0.000102245,9.43e-06,0.000274539,7.58e-05,9.32e-06,8.94e-05,0.00019061900000000003,0,0
0.0017218270000000002,2.05e-06,0.9683292509999999,0.025356675,1.18e-05,0.0014984979999999998,0.000148441,0.000259354,0.002333951,0.000338191,2,2
0.007670621999999999,0.0027607659999999996,0.047128931,0.003238001,0.036030535,0.001215805,0.000191103,0.099946164,0.557448089,0.244369909,9,8
0.002092569,0.857967138,0.007850715,0.012341966000000001,0.003592185,0.025283366,0.022084855,0.028553678,0.028479612,0.011754003,1,1
1.98e-05,0.0034593840000000002,0.004616735,0.003666715,0.004613909,6.18e-05,1.13e-05,0.9790747759999999,0.003298675,0.001176928,7,7
6.77e-05,5.489999999999999e-05,0.003262287,0.958731234,1.5399999999999998e-05,0.022770381,0.0009602739999999999,0.000149981,0.011287826,0.002700038,3,3
0.000732951,0.000277063,0.852161765,0.031776308999999996,0.0019335560000000001,0.000389066,0.000133829,0.078185163,0.01118525,0.023225065,2,2
0.007384816,0.014260908999999999,0.033628352,0.022769917,0.123225302,0.0049336779999999995,0.002177122,0.05383604,0.422124624,0.315659344,9,8
0.002245585,0.000661505,0.028032359,0.006127207,0.000690338,0.0006715219999999999,4.46e-05,0.943187952,0.012375125,0.005963771999999999,7,7
0.012366806999999999,0.00025858900000000004,0.000324686,0.000755391,0.098509498,0.003807971,0.00024302700000000002,0.790385723,0.00249803,0.090850241,7,7
0.004117216,2.94e-05,0.0009076310000000001,0.000981876,0.0062683159999999995,0.00807014,0.969682515,5.2900000000000005e-05,0.002694089,0.007195938000000001,6,6
5.12e-05,4.03e-05,0.9978112579999999,0.001360661,1.6100000000000002e-05,6.13e-06,5.3e-06,5.7499999999999995e-05,0.000642911,8.68e-06,2,2
0.0016507179999999998,0.000366071,0.0016044020000000002,0.00077511,0.032368327999999995,0.000978941,4.44e-05,0.9288898109999999,0.001076844,0.03224539,7,7
0.000310332,3.33e-06,0.001638799,0.010013716,0.00023427400000000003,0.018201204,0.00781061,0.001330853,0.958377004,0.0020798120000000003,8,8
0.001432897,7.8e-05,0.00017461400000000002,0.00037618199999999997,0.986830056,0.0016159229999999998,0.001227246,0.000370925,0.0017283429999999998,0.006165955999999999,4,4
0.00179465,0.006275343,0.051225577,0.037345584,0.003252807,0.0008290460000000001,0.00018260099999999998,0.8487539890000001,0.029782147999999998,0.020558322,7,7
0.001551775,3.02e-06,0.012329928,0.917486072,0.002553225,0.041946936,0.003220387,0.004500404,0.011476058999999999,0.004932286,3,3
0.007821927,3.31e-06,0.000100246,0.000101721,0.006489975,0.0016180729999999998,0.975884318,1.7e-05,0.004648591,0.003314899,6,6
0.00199356,0.599545181,0.011848797,0.062075522,0.013408273,0.042041481,0.13954219199999998,0.020767178,0.08720404699999999,0.021573842000000003,1,1
0.00013018,1.11e-05,0.000209053,0.980424345,2.23e-06,0.014188946000000001,4.270000000000001e-05,8.44e-05,0.004338698,0.000568356,3,3
0.005673148,0.00013869700000000002,0.0011613889999999999,0.0029244709999999997,0.00235215,0.031915057000000004,0.935625017,5.27e-05,0.015626702,0.004530665,6,6
0.010167282,0.013496871,0.006493153000000001,0.023490136000000002,0.11366645199999999,0.02560816,0.01524036,0.02080703,0.43141320299999997,0.33961734200000004,9,8
0.000271327,0.00018753099999999998,0.0015262420000000001,0.9701683520000001,2.9100000000000003e-05,0.014122329,1.4099999999999999e-05,0.001589995,0.010378353,0.0017126779999999998,3,3
0.001527074,0.7513188120000001,0.072225913,0.011282111000000001,0.008819472,0.008750021,0.024390401000000003,0.048180189000000005,0.045671988,0.027834065,1,1
0.13591346099999999,2.6000000000000002e-05,0.001217227,0.000444014,0.544024408,0.002327288,0.029266777,0.004908059,0.030039096,0.251833737,4,4
0.002084035,0.5315913560000001,0.014356200000000001,0.073361836,0.02086781,0.017859721999999998,0.026219133,0.104784139,0.058278706,0.150597081,1,1
0.0016791689999999999,0.0012305880000000001,0.145354301,0.023606706,0.042020347,0.000453916,0.002987927,0.499245822,0.278987378,0.004433819,7,7
0.034795202000000004,2.05e-05,0.000574993,0.0011596760000000001,0.000731375,0.029508965,0.909101605,8.9e-05,0.019892786000000003,0.00412593,6,6
0.010479335,1.29e-06,0.002108526,0.0012764360000000002,0.016563566000000002,0.000345456,0.000470515,0.003632958,0.006884621,0.95823735,9,9
0.036854904,2.93e-06,0.00012809600000000001,0.000187623,0.001637526,0.002610896,0.9514883759999999,2.4299999999999998e-05,0.003513601,0.003551768,6,6
0.9965758920000001,9.84e-07,0.00011159100000000001,3.27e-05,9.76e-06,0.000776001,0.001646128,2.2e-05,0.00068388,0.000141086,0,0
2.8000000000000003e-05,1.05e-05,0.000284996,0.04205199,1.9e-06,0.955138385,4.4e-05,8.240000000000001e-05,0.002264838,9.31e-05,5,5
9.46e-05,8.58e-06,3.91e-05,1.29e-05,0.996869862,2.54e-05,1.56e-05,0.001480647,1.52e-05,0.001438014,4,4
0.040892426,0.000103446,0.012806231999999999,0.014305308000000001,0.08773788099999999,0.018207077,0.005618872,0.02769348,0.014541496999999999,0.7780936959999999,9,9
0.002527213,2.27e-05,0.005884394,0.00131925,0.032268357000000004,0.000514983,0.000317866,0.030503817000000003,0.01681559,0.909825742,9,9
0.00600621,3.2e-06,0.986860812,0.003911787,0.00012657600000000002,0.00015963,0.00020637099999999998,0.0009238769999999999,0.001525061,0.00027654,2,2
0.0066938219999999994,0.682046831,0.011385636000000001,0.005049812,0.00700307,0.027198559,0.20939302399999998,0.013379988999999998,0.035063855,0.0027852940000000002,1,1
0.0007942139999999999,2.0399999999999998e-05,0.000219328,0.000951625,0.022135652999999998,0.001334515,0.00020370700000000002,0.041030496,0.012910821000000001,0.920399249,9,9
0.000359734,3.7e-05,0.00041548599999999996,3.34e-05,0.99032861,0.00016450900000000002,0.000967914,0.003594579,0.00037190199999999996,0.003726957,4,4
0.00033533099999999996,1.4099999999999999e-05,0.008810916,0.006633959,3.43e-06,0.0023179629999999997,0.001604467,3.63e-05,0.97977668,0.000466857,8,8
0.0035053259999999996,0.302653342,0.114826925,0.101085342,0.00781657,0.005117169,0.003063012,0.376040041,0.047715317,0.038176842,7,7
0.001093999,0.0008852739999999999,0.023224593999999998,0.826372683,0.00020857700000000002,0.118298069,0.008371186,0.001452531,0.016899966000000002,0.003193153,3,3
0.001543968,1.59e-05,0.0008213560000000001,0.000528781,0.019887833,0.00010704200000000001,0.00035437699999999996,0.005174578,0.018020252,0.9535457490000001,9,9
8.68e-05,0.004061471,0.047328964,0.009253749,0.010666553,0.000502587,0.000417538,0.9209781890000001,0.004570613,0.002133548,7,7
0.0043494070000000004,0.00021092099999999998,0.004852787,0.0013365979999999998,0.46473866700000005,0.0016399429999999998,0.009710175,0.016242435,0.010656843000000001,0.486262232,4,9
0.000463153,0.000601983,0.000868306,0.0008896360000000001,0.5095256570000001,0.0007374430000000001,0.007275243000000001,0.004278447,0.018949525,0.45641058700000003,4,4
0.000559085,1.4999999999999999e-05,0.000188028,7.48e-05,0.901669264,0.000520784,0.00012046399999999999,0.0036168479999999998,0.000324378,0.09291134,4,4
0.03445334,0.000575571,0.031596225,0.0052265490000000005,0.22198322399999998,0.001891522,0.010230286,0.037054531,0.033624906,0.6233639120000001,9,9
0.004161311,3.5100000000000006e-05,0.949522078,0.006973017,0.000360625,0.000597031,0.00034450800000000004,0.025892369,0.00583367,0.006280059,2,2
9.36e-05,1.32e-05,0.001094336,0.024592759,0.00010669799999999999,0.961720407,0.0007602510000000001,7.58e-05,0.010557286,0.000985673,5,5
0.014714763999999998,6.879999999999999e-05,0.0019403220000000002,0.000306141,0.762784302,0.001261625,0.018550919,0.003770823,0.0022182639999999997,0.194384038,4,4
0.0015202070000000002,0.003405643,0.02244699,0.167648837,0.009335188000000001,0.004676989,0.0022221529999999997,0.7240582109999999,0.014611556999999999,0.050074317,7,7
0.001670738,2.0300000000000002e-05,0.002053316,0.00040443300000000005,0.001421401,0.0009683389999999999,0.9912689920000001,1.07e-05,0.0014129589999999999,0.000768829,6,6
0.000785393,0.00043232199999999996,0.000537626,0.000590346,0.042058810999999995,0.000918274,8.22e-05,0.9153249259999999,0.0029483,0.036321793,7,7
0.0026552259999999997,0.00039662,0.005076243,0.004151602,0.12265588300000001,0.003209132,0.006837019000000001,0.008349276,0.010396953,0.836271942,9,9
0.989517987,6.85e-07,0.001473492,0.002485947,8.51e-05,0.0016846720000000001,7.709999999999999e-05,0.000648233,0.000503018,0.0035237259999999996,0,0
0.00040632699999999995,1.06e-05,0.000169498,0.004827273,7.329999999999999e-05,0.990213573,0.00039899300000000005,0.00012006299999999999,0.0034906359999999997,0.000289815,5,5
3.78e-05,6.69e-05,0.000284812,0.0007522939999999999,1.5399999999999998e-05,0.000769108,6.459999999999998e-05,0.00037696199999999995,0.99753052,0.00010154,8,8
5.870000000000001e-05,1.2e-06,0.000103019,0.006244927,1.88e-05,0.9860309359999999,0.000128681,3.02e-05,0.007138599,0.000244847,5,5
0.013089626000000002,4.3299999999999997e-07,4.1e-05,0.000544378,3.9e-05,0.002619771,0.977915585,4.07e-06,0.005043671,0.000702441,6,6
0.037157841000000004,1.45e-06,0.0009166160000000001,0.000776558,0.00027531400000000003,0.006667068000000001,0.930884302,1.3500000000000001e-05,0.020538056000000002,0.00276927,6,6
0.000132221,6.82e-05,0.001575309,0.076514967,2.18e-05,0.8787028790000001,0.004376283,3.48e-05,0.037350953,0.0012226,5,5
0.00181552,0.000343538,0.108498879,0.049638852000000004,0.0013116170000000002,0.00062066,0.000151879,0.833919227,0.00256935,0.001130488,7,7
0.00019875400000000002,0.000811638,0.010749064,0.00649644,1.5399999999999998e-05,0.001209271,0.000668054,0.000947991,0.9785931109999999,0.000310272,8,8
0.002132212,0.7920643690000001,0.010911141999999999,0.014006477,0.002787236,0.042083394,0.04916548,0.036749702,0.039805416,0.010294618,1,1
0.991232812,4.79e-06,0.001148558,0.00012718200000000002,5.3e-05,0.00141448,0.004905585,5.520000000000001e-05,0.0008761530000000001,0.000182429,0,0
0.006541122,0.748659909,0.015994815,0.012651293999999999,0.01253226,0.025184846,0.09485972699999999,0.017248588000000002,0.054221924000000005,0.012105403999999998,1,1
0.007843488000000001,8.55e-07,4.47e-05,6.709999999999999e-05,0.0010940260000000001,0.0008457930000000001,0.9882996079999999,3.89e-06,0.001196506,0.000603999,6,6
0.006961302,0.000128228,0.000951244,0.00044713699999999996,0.848342955,0.001566979,0.009464148,0.0031267359999999998,0.010211696999999999,0.11879949999999999,4,4
0.017876644,0.000453324,0.004706341,0.003365646,0.002188231,0.014719076000000001,0.9318227170000001,0.000163111,0.022064467999999997,0.0026404690000000003,6,6
4.66e-05,1.21e-05,0.000140295,0.000137549,0.00159854,1.9699999999999998e-05,9.49e-07,0.9954908490000001,5.9999999999999995e-05,0.002493416,7,7
0.000135724,2.45e-05,0.055071887,0.921752334,7.06e-06,0.000558945,7.24e-06,0.009713146,0.010366218,0.0023629000000000002,3,3
0.000294518,0.9241795540000001,0.013117026,0.006265065,0.003584677,0.006457965,0.008541075,0.017315695,0.013433889,0.006810541999999999,1,1
0.000515364,0.000611482,0.087743148,0.005883502,0.044584874000000004,0.00021512700000000002,7.92e-05,0.8440569040000001,0.00603251,0.010277946999999999,7,7
0.000975921,0.883121252,0.012832719,0.012708762,0.0042931670000000005,0.023806442,0.019160485,0.015024161000000001,0.023883257,0.004193767,1,1
0.000217029,5.02e-06,0.0005622240000000001,0.0007694560000000001,0.00023953400000000001,0.0007190460000000001,0.00152174,0.000300076,0.987092733,0.008573200999999999,8,8
0.000650038,2.8899999999999998e-05,0.975758672,0.003996926,0.000338496,3.48e-05,9.66e-06,0.000616765,0.017560338999999998,0.00100545,2,2
0.982260287,4.66e-05,0.004843643,0.000299193,0.00013566200000000002,0.001591255,0.008434283,7.730000000000001e-05,0.001863934,0.00044789,0,0
0.0035489709999999997,0.008375365,0.445644021,0.26772949100000004,0.002105265,0.030464197000000002,0.025203025,0.002504829,0.202216297,0.012208646,2,2
0.000870075,2.6e-07,6.96e-05,0.00010882700000000001,0.002843499,0.000107467,0.000162336,0.0015197829999999998,0.003617615,0.990700543,9,9
0.060378056,3.75e-05,0.053575631,0.099178523,0.016720865,0.11214076699999999,0.004987912,0.00826316,0.08855591,0.5561616420000001,9,9
0.000123871,1.29e-06,1.4300000000000002e-05,0.0007701610000000001,3.37e-05,0.998141408,3.34e-05,6.28e-05,0.0007897589999999999,2.9299999999999997e-05,5,5
0.000196355,7.41e-05,0.0007897339999999999,0.057241093,9.4e-06,0.925687075,0.0005538569999999999,5.86e-06,0.015234514,0.00020801400000000002,5,5
0.000859933,0.8435364959999999,0.016151026000000002,0.018882853999999998,0.016994331,0.014024626,0.010601238999999998,0.024750976,0.028712861,0.025485583,1,1
0.000155398,6.1e-07,4.77e-05,0.008430652,2.12e-05,0.989821792,0.000284435,1.98e-05,0.000953693,0.00026476900000000004,5,5
0.001127207,4.64e-06,1.91e-05,2.5e-05,0.009628286,0.000324681,0.9884063009999999,8.71e-06,0.000176567,0.00027958,6,6
0.983178318,1.9e-05,0.002130724,0.000204682,0.000194608,0.001802959,0.006292544000000001,0.000285995,0.003617042,0.002274256,0,0
0.054842599000000006,0.000109869,0.064686425,0.805538237,7.06e-05,0.067611352,0.0013305839999999999,0.001973096,0.002740375,0.001096863,3,3
0.003309165,0.0012863269999999999,0.002853853,0.001116742,0.916181386,0.002782268,0.005677098,0.023645792000000002,0.007269015,0.035878297,4,4
0.001294506,0.000728285,0.003334254,0.001900976,0.35671594700000003,0.012560506,0.078398518,0.0065022330000000005,0.15327096,0.385293841,4,9
0.023515495,1.1400000000000001e-05,0.000385021,0.000385743,0.003257571,0.00512415,0.963008821,5.03e-05,0.0031892540000000003,0.001072248,6,6
2.13e-05,1.23e-06,6.55e-05,0.005856622,7.179999999999999e-07,0.992040336,4.8700000000000005e-05,4.74e-06,0.0019214710000000001,3.929999999999999e-05,5,5
0.0008171789999999999,1e-05,5.11e-05,0.000226182,0.962919176,0.0014761820000000001,0.000170084,0.014970056,0.00033533900000000004,0.019024529,4,4
0.00144918,7.03e-06,0.000256913,5.1e-05,0.009990388000000001,0.001048135,0.979659617,9.9e-05,0.006656839,0.000781792,6,6
5.68e-05,8.42e-07,5.88e-05,0.012995245,9.16e-06,0.980787635,0.0027705359999999997,4.63e-06,0.003268773,4.7600000000000005e-05,5,5
0.008282438,0.000167338,0.00226588,0.000328235,0.965495825,0.000740687,0.004775632,0.0018421120000000001,0.0040767040000000004,0.012025143,4,4
0.00361066,0.000193064,0.004989118,0.050218575,0.006476153,0.909181833,0.012613533,0.0008761760000000001,0.010176513,0.001664426,5,5
0.001774264,0.8552497029999999,0.020217076,0.007898426,0.004856559,0.012254063999999999,0.029748451000000002,0.030015331,0.030587276,0.00739875,1,1
0.0013211639999999999,4.44e-05,0.0007303339999999999,0.00043029699999999995,0.98298645,0.002123949,0.002146814,0.001886769,0.0012467280000000001,0.007083265,4,4
0.002163534,8.51e-05,0.0001881,0.000115067,0.864043415,0.000768682,0.004629478,0.006525594,0.00187786,0.11960308300000001,4,4
0.008350356,0.0037874159999999996,0.178597137,0.011390863999999999,0.001587336,0.001059469,0.000615753,0.712064803,0.073956676,0.008590221,7,7
0.001744734,3.3799999999999995e-05,0.94825983,0.029747475,2.16e-06,0.000963486,0.000316003,8.99e-05,0.01880518,3.75e-05,2,2
0.000743568,3.09e-07,8.26e-05,0.740049601,1.33e-06,0.253874987,0.000270493,0.00011862799999999999,0.004667701,0.00019072599999999998,3,3
0.000522676,0.00027514200000000003,0.98610723,0.004363152,9.37e-05,0.00028226,5.79e-05,0.000749937,0.007216640999999999,0.00033139800000000005,2,2
0.0033679540000000003,0.482537985,0.091378197,0.06488432,0.011990696,0.010847707,0.008316084,0.230880752,0.041146982,0.054649353,7,1
0.000234477,0.961794913,0.004845857,0.00102011,0.001771339,0.002871427,0.010200846999999999,0.005624237,0.010047420999999999,0.0015893460000000002,1,1
0.002130592,2.7300000000000003e-05,0.0034738620000000003,0.032308857999999996,0.000308371,0.002955525,0.016512218999999998,0.002128701,0.918391585,0.021762844,8,8
0.0013639000000000001,0.8655180929999999,0.008872448,0.009650894,0.002441545,0.022769163999999998,0.024661399,0.030628251000000002,0.025447998,0.008646385999999999,1,1
3.21e-05,9.58e-05,0.016868375,0.004826056,5.29e-06,0.000459566,0.000138224,0.00014906700000000001,0.977319837,0.00010585700000000001,8,8
0.001878851,0.817070425,0.014966056,0.020921359,0.0041935,0.022182237,0.011556246000000001,0.03831077,0.056962729000000004,0.011957875,1,1
6.82e-05,6.32e-06,0.0011794289999999999,0.003611258,1.35e-06,0.000764441,0.001126436,3.66e-05,0.992618263,0.00058771,8,8
0.002337926,0.0004919169999999999,0.002616807,0.020913383,0.00024167,0.892183959,0.054983303,0.00042883099999999996,0.023683406,0.0021188070000000003,5,5
0.996027827,4.26e-08,0.000875745,0.001198699,8.97e-06,0.000583097,9.36e-05,2.64e-05,0.000221602,0.0009639360000000001,0,0
